NTA,HasGarden,GardenCounts_MMscaled,Gender_Female,Age_Over65,Unemployed,Race_Hisp,Race_White,Race_Black,Race_Asian,Race_Other,Income_Low,Income_Mid,Income_High,Edu_UnderBach,Edu_Bachelor,Edu_GradProf,Crime_Felony_scaled,Crime_Misdemeanor_scaled,Crime_Violation_scaled,Crime_Total_scaled
Old Town-Dongan Hills-South Beach,0.0,0.0,0.5277410037308942,0.14983752557467805,0.06089285714285714,0.15922493681550126,0.6945079632526979,0.04440967625466362,0.08496810687206642,0.016889316805070807,0.3989019974302067,0.28034108164934,0.32075692092045327,0.7293284216491924,0.16095211107962595,0.10971946727118163,-0.22965426092329314,-0.21476722010700083,-0.17207486359739446,-0.21642136786768462
Port Richmond,0.0,0.0,0.4895773470560577,0.12277310485345595,0.04483317886932345,0.34867561778381484,0.4018076380544381,0.151925186771851,0.06284938091008829,0.03474217647980774,0.4394654088050315,0.2591194968553459,0.30141509433962266,0.7808484285493109,0.13701811425917326,0.08213345719151571,-0.06078326971403449,-0.038798999196450516,0.21351238637697698,-0.024958082748357514
Rossville-Woodrow,0.0,0.0,0.5106790671589475,0.14011309996728513,0.04085205719288007,0.09300369210637004,0.8435762022713464,0.0008412394260877693,0.04617469738748423,0.0164041688087115,0.26429051782111634,0.27383994620040353,0.4618695359784801,0.6761789111515888,0.18289145247250893,0.1409296363759023,-0.2518893115285718,-0.20539298906209177,-0.23693599817290564,-0.22299795006022957
Stapleton-Rosebank,0.0,0.0,0.5080580637787175,0.1234045795709986,0.06647796198948645,0.3242656303577552,0.3655274888558692,0.19358402865089344,0.08766716196136701,0.028955690174115138,0.4834174090372438,0.27143930449715575,0.24514328646560052,0.7415301772492708,0.15935606910477898,0.0991137536459502,-0.08435070801360094,-0.015873725958468345,0.3092252450107126,-0.010475650285324852
Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,0.0,0.0,0.5178770603544429,0.18750774569339448,0.04998057749579179,0.10295575659933076,0.7060664270665509,0.021687941504523484,0.15432519519147353,0.014964679638121205,0.3148323709385504,0.25769197621304835,0.4274756528484013,0.6368056451959898,0.19693644851770575,0.16625790628630438,-0.19406085877116994,-0.11446300421104401,-0.12093671823136756,-0.14009952120263558
West New Brighton-New Brighton-St. George,1.0,0.08333333333333333,0.5211152976639035,0.10987189148455162,0.06986502552626057,0.3041446872645064,0.23565938206480785,0.35656367746797285,0.05769404672192916,0.04593820648078373,0.5091933079344045,0.2542653635911877,0.23654132847440784,0.7131068892726924,0.17765304164267895,0.10924006908462867,-0.028181441417163625,0.054252842372918574,0.5148337660409624,0.06663627953423304
Westerleigh,0.0,0.0,0.5046206124901579,0.1579710745514069,0.0701204002034933,0.15573328913016452,0.716630060917492,0.03568024532758692,0.06547594380672164,0.026480460818034894,0.3112385574059777,0.30230506231388554,0.3864563802801368,0.6387767220902613,0.18972684085510688,0.17149643705463186,-0.23742491955034267,-0.2098249908658666,-0.19756414323776725,-0.217938853799259
Allerton-Pelham Gardens,1.0,0.027777777777777776,0.5305084745762711,0.17439137134052388,0.10210890777463016,0.3419414483821264,0.2212018489984592,0.3284745762711864,0.08160246533127889,0.026779661016949154,0.4091729482959975,0.3181866440174116,0.2726404076865909,0.7416185735054408,0.15005066302480286,0.10833076346975637,-0.22234947592124082,-0.1904678747721672,-0.2555176667732483,-0.2062399271661565
Bedford Park-Fordham North,1.0,0.08333333333333333,0.5189927672113581,0.07763193142244844,0.14727006229388054,0.7176355031699259,0.05780873292258237,0.1658183766407715,0.03809268684703991,0.02064470041968033,0.652860979136542,0.2651311712456104,0.08200784961784754,0.8577268773557553,0.10455204407074514,0.037721078573499565,-0.07597757878764322,-0.0784765873775756,-0.1511140380997792,-0.08387678193867193
Belmont,1.0,0.027777777777777776,0.520938308593218,0.06349584638431159,0.13784420437007555,0.622395478687185,0.19426664850878386,0.14840664578510146,0.01882745471877979,0.016103772300149807,0.7854322071083808,0.1460070206230803,0.06856077226853884,0.8540027137042062,0.09016282225237447,0.05583446404341927,-0.028355327988463724,-0.00555291808115705,0.0024503505317879674,-0.01201744683366872
Bronxdale,0.0,0.0,0.5027796249501263,0.13230482776965022,0.1401638424419257,0.5610586514164118,0.1128075541960367,0.2664982045484772,0.032477723101476265,0.027157866737598086,0.6375907111756169,0.263933236574746,0.09847605224963715,0.8278757012692476,0.11287948116022757,0.05924481757052481,-0.16759091248097932,-0.12450727183547292,-0.1691998421254662,-0.14193202710527159
Claremont-Bathgate,1.0,0.16666666666666666,0.5434439178515008,0.07304322849346546,0.16658615136876007,0.5839437024271148,0.011489300588826657,0.3951457705012208,0.0004308487720809996,0.008990377710756857,0.802453195610071,0.15752098127824404,0.040025823111684955,0.8834666666666666,0.092,0.02453333333333333,-0.028450122571163965,0.031701073560175694,0.04201746919387051,0.01387286671022344
Co-op City,0.0,0.0,0.5713726540450341,0.22012319482499326,0.10929817691337076,0.2796604931913228,0.07041470097443399,0.6081662924125997,0.01166024597762716,0.0300982674440164,0.5457164908669925,0.28880885001286344,0.16547465912014406,0.7443600368324125,0.1539191988950276,0.10172076427255984,-0.20116490251001293,-0.14607526930364226,-0.20933370324105421,-0.1688269504129502
Crotona Park East,1.0,0.1388888888888889,0.560588641066912,0.09054955162106232,0.15922048305172593,0.679558519199816,0.009473442170613936,0.29059553920441483,0.011037020004598759,0.00933547942055645,0.7621133678481349,0.16925527678215851,0.06863135536970663,0.8594144746619111,0.11606479417446873,0.024520731163620156,-0.06580806767088526,-0.002599969811266678,0.004340872065470513,-0.021744221637982702
East Concourse-Concourse Village,1.0,0.25,0.5397110794221588,0.10801971603943207,0.1320700442271044,0.5930311860623722,0.01563953127906256,0.34600719201438396,0.024815549631099262,0.020506541013082025,0.7099188458070333,0.2189810640216411,0.07110009017132551,0.838268156424581,0.11465210766886745,0.04707973590655155,-0.13316301026515032,-0.08120049433791196,-0.17261655229690523,-0.10513728565014147
East Tremont,1.0,0.3611111111111111,0.5376993933947427,0.10146034598966523,0.2183832760220512,0.6847000674005841,0.01529993259941586,0.2859582116378342,0.008043136373848573,0.0059986519883172326,0.7800933757358414,0.17612829014141687,0.04377833412274173,0.882554601132468,0.08844035283694772,0.029005046030584337,-0.005008036739900312,0.033105725444837135,0.08762288212138565,0.025795181970689616
Eastchester-Edenwald-Baychester,1.0,0.027777777777777776,0.5574889116342545,0.12092005003980437,0.10330320086417648,0.2426930512907995,0.035312180143295804,0.6632548618219037,0.030876833845104062,0.027863072898896852,0.49873329256573773,0.30234996068839,0.19891674674587229,0.7581626760250544,0.15969970236773134,0.08213762160721425,-0.14397845113278263,-0.11997700741222701,-0.13573963237290604,-0.12905630095204715
Fordham South,1.0,0.08333333333333333,0.5156854470000704,0.06393753956530912,0.14291164352205096,0.7249419708799325,0.011957515650277835,0.2494197087993248,0.004220299641274529,0.009460505029190406,0.7539753639417693,0.18521836506159012,0.06080627099664053,0.8877366152308365,0.08183919535203349,0.030424189417130005,-0.06711553626136656,-0.007900370137358408,0.029057178701801842,-0.023339064194208742
Highbridge,1.0,0.2777777777777778,0.557761087267525,0.07600143061516453,0.12258756254467475,0.6551961986511343,0.01696300837931739,0.31976803596975273,0.002861230329041488,0.005211526670754139,0.7195287720888084,0.21378945778583297,0.06668177012535871,0.8669629890419399,0.10632398890991507,0.02671302204814505,-0.16047450466916613,-0.11515570043782232,-0.22584260030466233,-0.13869266232547736
Hunts Point,1.0,0.08333333333333333,0.5146809392785798,0.09095020918925033,0.10572507398714157,0.7310693151407787,0.009912932041762466,0.24548641212166897,0.0065583656854245964,0.006972975010365232,0.8023682652457075,0.1547661338069864,0.042865600947306105,0.9019304022209309,0.0757311640519078,0.02233843372716121,0.21646635725481303,0.22673876677932597,0.41601628366106785,0.23969279272409494
Kingsbridge Heights,1.0,0.027777777777777776,0.5237425704607912,0.1076883747683262,0.12770282757346146,0.7502716175624721,0.04150955454719755,0.15450246053556593,0.034127947849428006,0.019588419505336484,0.6782760521962874,0.2394780371255284,0.08224591067818415,0.8296895819967428,0.12776982677787102,0.04254059122538617,-0.07823347188795918,-0.07679315390848145,-0.14477321663622528,-0.08303377420403124
Longwood,1.0,0.08333333333333333,0.5082697420669176,0.08704809916784641,0.1079382183908046,0.7444839611891855,0.011394634163184971,0.2191913262663582,0.014087911329028691,0.010842167052242672,0.7411504424778761,0.20121681415929205,0.057632743362831855,0.8904006484483558,0.0800138953219083,0.029585456229735987,-0.004935745843256407,0.02998943806689579,0.25952603839870736,0.03808808414996464
Melrose South-Mott Haven North,1.0,0.41666666666666663,0.5388724447322172,0.08470539265562853,0.13088029809035864,0.630422717602442,0.014522245860697438,0.3286236240865785,0.006035519378410878,0.020395893071871247,0.7833904708598616,0.14916392639753726,0.06744560274260127,0.8790873898360926,0.08084177580100486,0.04007083436290256,0.036955915111999,0.11141068282313615,0.04178786143568138,0.08273157554371835
Morrisania-Melrose,1.0,0.3611111111111111,0.5254012368862515,0.08360249380304965,0.1157787499250914,0.6086531961240892,0.01474748992213125,0.3542652545131325,0.005232980294949798,0.01710107914569719,0.7232818870122306,0.20180547466511356,0.07491263832265578,0.8616576487948844,0.10050828004590916,0.03783407115920643,-0.04358437534935071,0.003799096889716031,0.05727114005297022,-0.006560424784397197
Mott Haven-Port Morris,1.0,0.2222222222222222,0.523202614379085,0.08324255628177196,0.12831527829660067,0.7177378358750908,0.015177923021060274,0.2518155410312273,0.005809731299927378,0.009458968772694263,0.795995670995671,0.15308441558441557,0.05091991341991342,0.9107642276422764,0.07027642276422763,0.01895934959349593,-0.0061250844931400985,0.0863461331366551,-0.007517878599412406,0.04998958541483731
Mount Hope,1.0,0.1111111111111111,0.5304211579483888,0.07522700243520282,0.14036571612695345,0.6826307741679724,0.015271930983708682,0.2672115983614294,0.01742397070205576,0.017461725784833786,0.7524365334111468,0.20180916253282755,0.04575430405602568,0.8577749683944375,0.09399494310998736,0.04823008849557522,-0.090286981468664,-0.04748577326813291,-0.024912382675720615,-0.059089247167558256
North Riverdale-Fieldston-Riverdale,0.0,0.0,0.5300055258795359,0.22195616135568244,0.07293330291276902,0.2183090808620372,0.6363602873457359,0.061153066863142376,0.06601584085466937,0.01816172407441518,0.28753275926619243,0.3051291651067016,0.40733807562710594,0.4147071173630065,0.2606025614108755,0.32469032122611796,-0.2281835266325511,-0.22368181285455155,-0.3048260747539758,-0.2323244184134837
Norwood,1.0,0.027777777777777776,0.518937795903061,0.09250925795715556,0.14585798816568046,0.6293067079173112,0.09579055922748793,0.13718183096610884,0.11203300051563306,0.025687901373458964,0.6772829571029121,0.24115119689013165,0.0815658460069563,0.794392174432497,0.14023297491039427,0.06537485065710873,-0.08686953435037678,-0.0879426818955315,-0.11136552758986777,-0.08975529329907796
park-cemetery-etc-Bronx,1.0,0.027777777777777776,0.4957794034890264,0.08441193021947102,0.09110396570203644,0.5728756330894766,0.11873944850872255,0.29375351716375914,0.01463140123804164,0.0,0.5147265077138851,0.3295932678821879,0.15568022440392706,0.7185122569737954,0.18427726120033813,0.09721048182586643,1.9617190972671044,2.3723992432991663,2.84945058110545,2.289506858800375
Parkchester,1.0,0.027777777777777776,0.5287419710633879,0.11603840913514565,0.12071980594573248,0.3808797768117823,0.020015571271005,0.4119898786738467,0.15538830857068708,0.03172646467267891,0.49594136653794624,0.3607849318307196,0.14327370163133424,0.7429307094579061,0.16685824635615432,0.0902110441859396,-0.2089834700329935,-0.17986740650451258,-0.29954055913493904,-0.19925221133334903
Pelham Bay-Country Club-City Island,0.0,0.0,0.5388965306434357,0.2088491517652453,0.07441263126085973,0.3892709766162311,0.5160476845483724,0.03591624637016659,0.05154363441846248,0.007221458046767538,0.4062864840592726,0.3122586439155815,0.28145487202514596,0.7344134536505332,0.16437653814602132,0.10121000820344543,-0.21472943134268666,-0.20332208599924367,-0.1583939552540116,-0.20367869084464602
Pelham Parkway,0.0,0.0,0.5388519718168765,0.13083113500517582,0.10351851851851852,0.4387417771396133,0.3212007880589041,0.13513874511637225,0.09269709820683207,0.012221591478278294,0.4669315673289183,0.30472406181015455,0.22834437086092715,0.6891233382220749,0.17627856365614802,0.13459809812177698,-0.14517683028634126,-0.10614248505705406,-0.18637415556407397,-0.12518786920965144
Schuylerville-Throgs Neck-Edgewater Park,0.0,0.0,0.5126733921815889,0.1556746532156368,0.08299120234604106,0.4537200504413619,0.3970575872215216,0.09239176124422026,0.03566624632198403,0.02116435477091215,0.3828886065226599,0.29115992013069525,0.32595147334664487,0.7492132058006788,0.15146559703795126,0.09932119716136996,-0.1889323363535752,-0.1370843809727196,-0.06686520935306621,-0.14780371665127515
Soundview-Bruckner,1.0,0.027777777777777776,0.5114350604764168,0.10201764115565416,0.14122049510650547,0.6197908413880526,0.02485078962657793,0.2508318808429726,0.06446416310146305,0.040062325040933815,0.7045685279187818,0.1978849407783418,0.0975465313028765,0.8817222820236814,0.08551130247578041,0.032766415500538215,-0.15652420777668774,-0.1129149134271779,-0.1944957351663146,-0.13351477043311366
Soundview-Castle Hill-Clason Point-Harding Park,1.0,0.1111111111111111,0.5542155891922479,0.1302518036497383,0.12262462718363867,0.6063092375159146,0.02378342056868015,0.3379544490026878,0.017665157730937898,0.014287735181779601,0.6209484106305369,0.23600833767587287,0.14304325169359042,0.8460242029065591,0.10894070840470796,0.04503508868873294,-0.13709220197734234,-0.07159819238823681,-0.10467367565795711,-0.09492312836960326
Spuyten Duyvil-Kingsbridge,1.0,0.027777777777777776,0.5305319283991368,0.20324996826202868,0.05858436518203659,0.3902818331852228,0.4396026405992129,0.09235749650882316,0.05233591468833312,0.025422115018408027,0.3610963480373548,0.3102270138941614,0.3286766380684838,0.5063787604516852,0.2537281268856133,0.2398931126627015,-0.15267045743670388,-0.1223440742948208,-0.1545590283238056,-0.1347572444165726
University Heights-Morris Heights,1.0,0.1111111111111111,0.5509131803868645,0.08003598740440845,0.12436860647735473,0.6742420152946469,0.010526315789473684,0.29201979307242465,0.017255960413855152,0.005955915429599641,0.7734375,0.171875,0.0546875,0.8696365625379847,0.09891211863376688,0.03145131882824845,-0.12850257245780536,-0.10800368411077287,-0.049316352894147604,-0.10982613982792135
Van Cortlandt Village,1.0,0.027777777777777776,0.5241902378951072,0.11232089450124128,0.12573584905660376,0.6686474969212425,0.08712395175635787,0.17723869656156538,0.0444318470590535,0.02255800770178079,0.5683815708447629,0.3154005486200526,0.11621788053518446,0.7817969311915608,0.13755694078158714,0.08064612802685207,-0.16126118939629822,-0.15746491003155932,-0.1648495608083446,-0.15964588686042785
Van Nest-Morris Park-Westchester Square,0.0,0.0,0.4972042427733912,0.10396828086346538,0.1380554627464083,0.5246873835101156,0.24440001355518656,0.10695042190518148,0.1067132061404995,0.01724897488901691,0.5291622481442206,0.2852598091198303,0.18557794273594908,0.7791065219681804,0.1462438099251923,0.07464966810662732,-0.1192876197524943,-0.08466038687782135,-0.04293518988559228,-0.09222855823004476
West Concourse,0.0,0.0,0.5195614386950127,0.0765610375718679,0.12207201957813775,0.7070463965770825,0.01898649552079155,0.2311538975798904,0.01815750768819361,0.024655702634041984,0.7391370752195494,0.20778923253150056,0.05307369224894998,0.8603637324408825,0.1075784931084592,0.032057774450658334,-0.018836228379276954,0.06032350703578225,-0.11682519251787109,0.021190431054561833
West Farms-Bronx River,0.0,0.0,0.5215652271201611,0.10463750279704633,0.13436660208736953,0.6460897292459163,0.03306108749160886,0.25109084806444393,0.042738867755650035,0.027019467442380846,0.704424778761062,0.22166034555415084,0.07391487568478719,0.9073505186768176,0.07314901384622234,0.019500467476960062,-0.11433048586514322,-0.08037402976939599,-0.1327130360655667,-0.09547388693931258
Westchester-Unionport,0.0,0.0,0.5329324471639062,0.11980869993318564,0.15242627442497655,0.6362485494250448,0.03942047332700355,0.15135211168548018,0.12701761789218272,0.04596124767028871,0.5380800176347404,0.30860795767662297,0.1533120246886366,0.8146424268973825,0.12912057824991785,0.0562369948526996,-0.15612048918788463,-0.15949111241812897,-0.16038635219722783,-0.15890751382602478
Williamsbridge-Olinville,1.0,0.027777777777777776,0.5384591731623695,0.12070476454038097,0.16141353290066146,0.25215626585489603,0.023461402456836245,0.6921574958104638,0.012053564564980091,0.020171271312823827,0.5837173579109063,0.2663966857515245,0.14988595633756924,0.812862669245648,0.12961798839458413,0.05751934235976789,-0.10212354044690808,-0.0990342413669353,-0.08509212120012151,-0.09909309293927791
Woodlawn-Wakefield,0.0,0.0,0.5347222222222222,0.14056826434277414,0.10566791298436437,0.17445079883805373,0.16292211328976036,0.5937953885257807,0.04395878721859114,0.024872912127814086,0.444122989975106,0.31157908901298526,0.24429792101190878,0.725646966680808,0.1938126162581993,0.08054041706099273,-0.14935808330572606,-0.16265807416790812,-0.20271008365033324,-0.16221282026458675
